,date,input_file,git_hashes,n_node,n_mpi_per_node,n_omp,rep,start_date,time_initialization,step_time
74,2018-10-14 08:05:32.393937,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,0,2018_10_13_11_17_53,7.490000000000002,3.441
75,2018-10-14 08:05:32.451833,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,1,2018_10_13_11_17_53,7.3700000000000045,3.4479999999999995
76,2018-10-14 08:05:32.503985,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,0,2018_10_13_11_17_53,6.6200000000000045,3.4869999999999997
77,2018-10-14 08:05:32.553140,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,1,2018_10_13_11_17_53,6.780000000000001,3.4810000000000003
78,2018-10-14 08:05:32.606634,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,0,2018_10_13_11_17_53,0.75,0.4152
79,2018-10-14 08:05:32.657247,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,1,2018_10_13_11_17_53,1.8100000000000023,0.4072
80,2018-10-14 08:05:32.707964,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,0,2018_10_13_11_17_53,6.68,3.594
81,2018-10-14 08:05:32.757016,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,1,2018_10_13_11_17_53,6.550000000000004,3.6149999999999998
82,2018-10-14 08:05:32.804297,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,0,2018_10_13_11_17_53,4.998414,2.781
83,2018-10-14 08:05:32.853858,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,64,8,8,1,2018_10_13_11_17_53,6.130405,3.852
84,2018-10-14 08:05:32.904704,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,0,2018_10_13_11_17_53,7.349999999999994,3.463
85,2018-10-14 08:05:32.953970,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,1,2018_10_13_11_17_53,7.489999999999995,3.3200000000000003
86,2018-10-14 08:05:33.002234,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,0,2018_10_13_11_17_53,30.86,3.5170000000000003
87,2018-10-14 08:05:33.050860,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,1,2018_10_13_11_17_53,30.71,3.524
88,2018-10-14 08:05:33.099901,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,0,2018_10_13_11_17_53,6.900000000000006,3.5549999999999997
89,2018-10-14 08:05:33.146645,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,1,2018_10_13_11_17_53,6.950000000000003,3.6369999999999996
90,2018-10-14 08:05:33.193561,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,0,2018_10_13_11_17_53,1.0399999999999991,0.402
91,2018-10-14 08:05:33.241952,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,1,2018_10_13_11_17_53,1.1600000000000001,0.5307999999999999
92,2018-10-14 08:05:33.289046,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,0,2018_10_13_11_17_53,8.18,3.903
93,2018-10-14 08:05:33.345287,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,1,2018_10_13_11_17_53,8.099999999999994,3.902
94,2018-10-14 08:05:33.392173,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,0,2018_10_13_11_17_53,14.151251,11.03
95,2018-10-14 08:05:33.441366,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,512,8,8,1,2018_10_13_11_17_53,14.262848,11.08
96,2018-10-14 08:05:33.490541,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,0,2018_10_13_11_17_53,9.509999999999998,3.893
97,2018-10-14 08:05:33.538935,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,1,2018_10_13_11_17_53,10.239999999999995,3.717
98,2018-10-14 08:05:33.586467,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,0,2018_10_13_11_17_53,103.45,3.9549999999999996
99,2018-10-14 08:05:33.695189,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,1,2018_10_13_11_17_53,101.9,4.39
100,2018-10-14 08:05:33.742781,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,0,2018_10_13_11_17_53,9.21,3.653
101,2018-10-14 08:05:33.792922,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,1,2018_10_13_11_17_53,11.420000000000002,3.7079999999999997
102,2018-10-14 08:05:33.844220,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,0,2018_10_13_11_17_53,5.859999999999998,0.3126
103,2018-10-14 08:05:33.896588,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,1,2018_10_13_11_17_53,4.789999999999999,0.3308
104,2018-10-14 08:05:33.949528,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,0,2018_10_13_11_17_53,13.579999999999998,4.479
105,2018-10-14 08:05:34.002664,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,1,2018_10_13_11_17_53,15.810000000000002,4.4399999999999995
106,2018-10-14 08:05:34.051356,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,0,2018_10_13_11_17_53,82.55162,75.26
107,2018-10-14 08:05:34.102861,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2048,8,8,1,2018_10_13_11_17_53,81.75628,74.67
108,2018-10-14 08:05:34.154524,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,0,2018_10_13_11_17_53,11.589999999999996,4.546
109,2018-10-14 08:05:34.208218,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,1,2018_10_13_11_17_53,12.510000000000005,4.2909999999999995
110,2018-10-14 08:05:34.256322,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,0,2018_10_13_11_17_53,216.94,4.526
111,2018-10-14 08:05:34.304802,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,1,2018_10_13_11_17_53,236.57999999999998,4.712
112,2018-10-14 08:05:34.353101,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,0,2018_10_13_11_17_53,11.68,4.632
113,2018-10-14 08:05:34.400948,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,1,2018_10_13_11_17_53,12.229999999999997,4.232
114,2018-10-14 08:05:34.449453,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,0,2018_10_13_11_17_53,8.64,0.37920000000000004
115,2018-10-14 08:05:34.498294,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,1,2018_10_13_11_17_53,7.450000000000003,0.423
116,2018-10-14 08:05:34.548053,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,0,2018_10_13_11_17_53,32.400000000000006,6.734999999999999
117,2018-10-14 08:05:34.597056,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,1,2018_10_13_11_17_53,21.290000000000006,6.108
118,2018-10-14 08:05:34.702583,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,0,2018_10_13_11_17_53,200.35748,188.1
119,2018-10-14 08:05:34.750741,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,4096,8,8,1,2018_10_13_11_17_53,204.62699999999998,192.1
120,2018-10-16 16:32:36.088773,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_16_13_50_54,8.959999999999997,2.877
121,2018-10-16 16:32:37.936754,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,1,2018_10_16_13_50_54,6.309999999999999,2.913
122,2018-10-16 16:32:37.999944,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_16_13_50_54,3.980000000000004,3.8049999999999997
123,2018-10-16 16:32:38.070840,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,1,2018_10_16_13_50_54,3.4299999999999997,3.8310000000000004
124,2018-10-16 16:32:38.146850,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_16_13_50_54,6.420000000000002,3.2920000000000003
125,2018-10-16 16:32:38.246893,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,1,2018_10_16_13_50_54,6.200000000000003,3.437
126,2018-10-16 16:32:38.314532,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_16_13_50_54,1.0969999999999995,0.09778
127,2018-10-16 16:32:38.391645,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,1,2018_10_16_13_50_54,0.5809999999999995,0.09224
128,2018-10-16 16:32:38.464053,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_16_13_50_54,5.980000000000004,3.6759999999999997
129,2018-10-16 16:32:38.538243,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,1,2018_10_16_13_50_54,6.0,3.566
130,2018-10-16 16:32:38.609708,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_16_13_50_54,3.644909,1.974
131,2018-10-16 16:32:38.686135,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,1,2018_10_16_13_50_54,4.432997,2.201
132,2018-10-16 16:32:38.761376,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,0,2018_10_16_13_50_54,6.400000000000002,2.934
133,2018-10-16 16:32:38.838271,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,1,2018_10_16_13_50_54,6.199999999999999,2.916
134,2018-10-16 16:32:38.923431,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,0,2018_10_16_13_50_54,3.6599999999999966,3.7590000000000003
135,2018-10-16 16:32:39.003388,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,1,2018_10_16_13_50_54,3.739999999999995,3.777
136,2018-10-16 16:32:39.093459,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,0,2018_10_16_13_50_54,6.190000000000001,3.1550000000000002
137,2018-10-16 16:32:39.177345,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,1,2018_10_16_13_50_54,6.319999999999997,3.1550000000000002
138,2018-10-16 16:32:39.250617,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,0,2018_10_16_13_50_54,0.3959999999999999,0.12358000000000001
139,2018-10-16 16:32:39.325439,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,1,2018_10_16_13_50_54,0.8520000000000003,0.12048
140,2018-10-16 16:32:39.411573,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,0,2018_10_16_13_50_54,6.149999999999999,3.518
141,2018-10-16 16:32:39.492137,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,1,2018_10_16_13_50_54,6.260000000000005,3.4259999999999997
142,2018-10-16 16:32:39.569220,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,0,2018_10_16_13_50_54,4.017286,2.106
143,2018-10-16 16:32:39.635171,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,2,8,8,1,2018_10_16_13_50_54,3.951878,2.078
144,2018-10-16 16:32:39.713816,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,0,2018_10_16_13_50_54,6.810000000000002,3.068
145,2018-10-16 16:32:39.799780,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,1,2018_10_16_13_50_54,6.459999999999997,3.069
146,2018-10-16 16:32:39.868486,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,0,2018_10_16_13_50_54,4.410000000000004,3.63
147,2018-10-16 16:32:39.951520,automated_test_2_uniform_rest_1ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,1,2018_10_16_13_50_54,4.18,3.593
148,2018-10-16 16:32:40.035172,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,0,2018_10_16_13_50_54,6.560000000000002,3.446
149,2018-10-16 16:32:40.110377,automated_test_3_uniform_drift_4ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,1,2018_10_16_13_50_54,7.030000000000001,3.316
150,2018-10-16 16:32:40.181364,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,0,2018_10_16_13_50_54,0.8599999999999994,0.268
151,2018-10-16 16:32:40.288039,automated_test_4_labdiags_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,1,2018_10_16_13_50_54,0.7089999999999996,0.17306000000000002
152,2018-10-16 16:32:40.378642,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,0,2018_10_16_13_50_54,6.329999999999998,3.399
153,2018-10-16 16:32:40.452945,automated_test_5_loadimbalance,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,1,2018_10_16_13_50_54,6.32,3.339
154,2018-10-16 16:32:40.535609,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,0,2018_10_16_13_50_54,5.102479,2.47
155,2018-10-16 16:32:40.615567,automated_test_6_output_2ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,8,8,8,1,2018_10_16_13_50_54,4.853802,3.014
156,2018-10-18 21:35:36.344085,automated_test_1_uniform_rest_32ppc,picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:ea1b5802d7ec0dc44e589c32f4567665e555185d warpx:0cfcdf169fa7e915b8225c9f3c6c4060f69f7ea5 ,1,8,8,0,2018_10_18_15_32_29,6.360000000000003,2.895
