,date,git_hashes,input_file,n_node,start_date,n_mpi,n_omp,time_initialization,step_time
0,2018-10-11 18:57:17.767920,warpx:d3201b0798faa890f53468da1b2258c83a1760b2 picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:9a34444c332c6f6c6d1ee0c74b9d9270d4280a34 warpx:d3201b0798faa890f53468da1b2258c83a1760b2 ,automated_test_1_uniform_rest_32ppc,1,2018_10_11_17_49_17,,8.0,8.139999999999999,2.9524999999999997
1,2018-10-11 18:57:18.257064,warpx:d3201b0798faa890f53468da1b2258c83a1760b2 picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:9a34444c332c6f6c6d1ee0c74b9d9270d4280a34 warpx:d3201b0798faa890f53468da1b2258c83a1760b2 ,automated_test_2_uniform_rest_1ppc,1,2018_10_11_17_49_17,,8.0,4.619999999999997,3.3514999999999997
2,2018-10-11 18:57:18.405760,warpx:d3201b0798faa890f53468da1b2258c83a1760b2 picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:9a34444c332c6f6c6d1ee0c74b9d9270d4280a34 warpx:d3201b0798faa890f53468da1b2258c83a1760b2 ,automated_test_3_uniform_drift_4ppc,1,2018_10_11_17_49_17,,8.0,6.424999999999997,3.3295000000000003
3,2018-10-11 18:57:18.522380,warpx:d3201b0798faa890f53468da1b2258c83a1760b2 picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:9a34444c332c6f6c6d1ee0c74b9d9270d4280a34 warpx:d3201b0798faa890f53468da1b2258c83a1760b2 ,automated_test_4_labdiags_2ppc,1,2018_10_11_17_49_17,,8.0,0.8399999999999999,0.31085
4,2018-10-11 18:57:18.611670,warpx:d3201b0798faa890f53468da1b2258c83a1760b2 picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:9a34444c332c6f6c6d1ee0c74b9d9270d4280a34 warpx:d3201b0798faa890f53468da1b2258c83a1760b2 ,automated_test_5_loadimbalance,1,2018_10_11_17_49_17,,8.0,6.925000000000001,3.9465
5,2018-10-11 18:57:18.705380,warpx:d3201b0798faa890f53468da1b2258c83a1760b2 picsar:708fc9138d8f765b56f2e0f504bc2356b749fb9a amrex:9a34444c332c6f6c6d1ee0c74b9d9270d4280a34 warpx:d3201b0798faa890f53468da1b2258c83a1760b2 ,automated_test_6_output_2ppc,1,2018_10_11_17_49_17,,8.0,6.337,5.2379999999999995
